GeneSymbol,ZHL,epval,efdr,Replicate1
Zfp105,1.3211496,0.02043388,0.842508961,0.5
Prkci,1.321130496,0.020434341,0.842508961,0.5
Mrpl55,1.320531056,0.020495269,0.842508961,0.5
Atp6v1g1,1.319533637,0.020609739,0.842508961,0.5
Grtp1,1.31950674,0.020612047,0.842508961,0.5
Mpc1,1.319412726,0.020624971,0.842508961,0.5
Slc39a12,1.318912786,0.020675283,0.842508961,0.5
mmu-mir-6338,1.318908435,0.020675744,0.842508961,0.5
Dennd2a,1.318778675,0.020685437,0.842508961,0.5
Galnt2,1.317952069,0.020776829,0.842508961,0.5
Zfp935,1.317944434,0.020777291,0.842508961,0.5
Arfip1,1.317863222,0.02078606,0.842508961,0.5
Nmu,1.317652795,0.020804523,0.842508961,0.5
Olfr1016,1.317239261,0.020853912,0.842508961,0.5
Chid1,1.316357153,0.020951766,0.842508961,0.5
Chrdl1,1.315814314,0.021004385,0.842508961,0.5
Lhfp,1.315787618,0.02100577,0.842508961,0.5
Nrcam,1.315260785,0.021063466,0.842508961,0.5
Pelp1,1.315220917,0.021067159,0.842508961,0.5
NonTargetingControlGuideForMouse_83,1.314906841,0.02110547,0.842508961,0.5
Npm1,1.314723624,0.021125779,0.842508961,0.5
Gucy2f,1.314575268,0.021145627,0.842508961,0.5
Cotl1,1.314441969,0.021165936,0.842508961,0.5
Angel1,1.31377286,0.021243019,0.842508961,0.5
H2-Oa,1.313204969,0.021307177,0.842508961,0.5
Cdh6,1.312930921,0.021336718,0.842508961,0.5
Gm1123,1.312083164,0.021430879,0.842508961,0.5
Prkcd,1.312043577,0.021433187,0.842508961,0.5
Rwdd1,1.311905482,0.021445188,0.842508961,0.5
N4bp1,1.311846516,0.021449804,0.842508961,0.5
Cdc37,1.31103609,0.021542119,0.842508961,0.5
Utp14b,1.310780381,0.021567044,0.842508961,0.5
Cyp21a1,1.310600108,0.021585045,0.842508961,0.5
Neurod1,1.310509569,0.021592892,0.842508961,0.5
Grk1,1.310248546,0.021618278,0.842508961,0.5
Mcm3ap,1.310184965,0.021625202,0.842508961,0.5
Arl6ip5,1.30989985,0.021657051,0.842508961,0.5
Ccnd3,1.30989768,0.021657051,0.842508961,0.5
Nudt3,1.309862727,0.02165982,0.842508961,0.5
Fcgr3,1.309839705,0.021663513,0.842508961,0.5
Havcr1,1.309592651,0.021689822,0.842508961,0.5
Peo1,1.309473845,0.021699515,0.842508961,0.5
Rae1,1.308627342,0.021798292,0.844830054,0.5
Rsph3b,1.308172791,0.021842603,0.845035714,0.5
Plac1,1.306495191,0.022038311,0.849866444,0.5
B3gnt2,1.305585916,0.022144011,0.849866444,0.5
Nol9,1.305290962,0.02218186,0.849866444,0.5
Slc44a4,1.305289799,0.02218186,0.849866444,0.5
Mrgprh,1.305083294,0.022207247,0.849866444,0.5
Mta2,1.30409778,0.022320332,0.849866444,0.5
St3gal2,1.304093542,0.022320794,0.849866444,0.5
Daam1,1.303843758,0.022350335,0.849866444,0.5
C130050O18Rik,1.30302621,0.022438957,0.849866444,0.5
Jup,1.302637984,0.022488807,0.849866444,0.5
Gabrg2,1.302126615,0.022556197,0.849866444,0.5
Pcdhb21,1.301843138,0.022588507,0.849866444,0.5
Ptpn12,1.301440954,0.022641126,0.849866444,0.5
Glp1r,1.300819003,0.022717286,0.849866444,0.5
Crybb1,1.300549495,0.022744519,0.849866444,0.5
Olfr455,1.300208596,0.02278606,0.849866444,0.5
Mei4,1.300096607,0.0227976,0.849866444,0.5
Olfr1467,1.299723715,0.022841911,0.849866444,0.5
Inpp5b,1.299642493,0.022850219,0.849866444,0.5
Qrsl1,1.299561493,0.022858066,0.849866444,0.5
Olfr1220,1.299322006,0.022892684,0.849866444,0.5
Spatc1l,1.298784128,0.022964228,0.849866444,0.5
Klhl21,1.298631306,0.022981306,0.849866444,0.5
Zfp735,1.298608918,0.022982691,0.849866444,0.5
Chm,1.298593233,0.02298546,0.849866444,0.5
Cltc,1.298528088,0.022990538,0.849866444,0.5
Xaf1,1.298198253,0.023030233,0.849866444,0.5
Eml3,1.297668924,0.023097161,0.849866444,0.5
4930525M21Rik,1.296804066,0.023209785,0.849866444,0.5
Cnpy2,1.296790562,0.023212093,0.849866444,0.5
Tmem212,1.296618397,0.023237018,0.849866444,0.5
Purg,1.296136911,0.023294715,0.849866444,0.5
Notch4,1.295715753,0.023348719,0.849866444,0.5
Ints9,1.295584559,0.023365336,0.849866444,0.5
Vprbp,1.295345361,0.023395338,0.849866444,0.5
D17H6S53E,1.295173363,0.023413339,0.849866444,0.5
Cntnap5b,1.294753634,0.023463189,0.849866444,0.5
Dner,1.294437737,0.023497346,0.849866444,0.5
Nxf1,1.294436385,0.023497346,0.849866444,0.5
Cd63,1.293811617,0.023573044,0.850549085,0.5
Olfr1368,1.293632423,0.023594738,0.850549085,0.5
Prmt10,1.292569185,0.023729056,0.853153595,0.5
Atp2b3,1.292103238,0.02379183,0.853153595,0.5
Mrpl32,1.291616649,0.023848604,0.853153595,0.5
Olfr95,1.291348537,0.02387676,0.853153595,0.5
Arhgap17,1.291125591,0.023903069,0.853153595,0.5
Lrrc20,1.290648193,0.023965382,0.853153595,0.5
Rest,1.290408312,0.023997231,0.853153595,0.5
Vps33a,1.290249304,0.024018001,0.853153595,0.5
Chmp1b,1.290123587,0.024036003,0.853153595,0.5
Nme3,1.289820367,0.024072929,0.853153595,0.5
Erc2,1.289572505,0.024100162,0.853153595,0.5
Atf6b,1.287008445,0.024438034,0.859201278,0.5
Slc10a3,1.286602668,0.024492038,0.859201278,0.5
Srpx2,1.286596262,0.024493423,0.859201278,0.5
Smc2,1.286361767,0.02452204,0.859201278,0.5
Olfr1193,1.286097596,0.024558966,0.859201278,0.5
Loxhd1,1.28577475,0.024603739,0.859201278,0.5
Rabif,1.285713072,0.024610201,0.859201278,0.5
Zc3h3,1.285052738,0.024699285,0.859201278,0.5
Kif4,1.284763116,0.024737134,0.859201278,0.5
Cops5,1.284742857,0.024739903,0.859201278,0.5
Cml1,1.284653458,0.024754212,0.859201278,0.5
Esp36,1.284596529,0.024760212,0.859201278,0.5
Tcerg1,1.284245676,0.024805908,0.859201278,0.5
Gtf2h3,1.2840953,0.024826217,0.859201278,0.5
Kdm5c,1.283633163,0.024884837,0.859856459,0.5
Sox5,1.282514234,0.025036695,0.86014218,0.5
Per2,1.282139094,0.025073621,0.86014218,0.5
NonTargetingControlGuideForMouse_99,1.282123533,0.025075467,0.86014218,0.5
Zscan10,1.282038181,0.025086084,0.86014218,0.5
Dynll2,1.281751701,0.025121625,0.86014218,0.5
Mrc1,1.2816683,0.025131318,0.86014218,0.5
4930549C01Rik,1.281069168,0.025212555,0.861561514,0.5
Xlr5c,1.28005743,0.025333949,0.861718266,0.5
Mrgprb3,1.279374495,0.025429033,0.861718266,0.5
Olfr811,1.27844891,0.025550427,0.861718266,0.5
Sema3g,1.278402798,0.025555043,0.861718266,0.5
Clptm1,1.278291668,0.025566582,0.861718266,0.5
Mid1ip1,1.278250446,0.025571198,0.861718266,0.5
Hmbs,1.278173277,0.025582737,0.861718266,0.5
Olfr1166,1.278015766,0.025604893,0.861718266,0.5
D1Ertd622e,1.277557152,0.025670436,0.861718266,0.5
1110012L19Rik,1.277522232,0.025674129,0.861718266,0.5
Ppa2,1.277388139,0.025690284,0.861718266,0.5
Nampt,1.277341292,0.025694438,0.861718266,0.5
Kcnf1,1.276974073,0.025741057,0.86194745,0.5
mmu-mir-106a,1.276067742,0.025862913,0.864691358,0.5
Olfr1302,1.275722805,0.025907224,0.8648,0.5
Acrbp,1.275387955,0.025945996,0.8648,0.5
Inhbb,1.27504895,0.025993076,0.865038402,0.5
Vmn1r82,1.27383895,0.026149088,0.868895706,0.5
Zdhhc22,1.271832742,0.026414032,0.875053272,0.5
Arntl2,1.271442607,0.026469882,0.875053272,0.5
Kifc1,1.271409285,0.026474498,0.875053272,0.5
Vmn2r58,1.271146848,0.026503577,0.875053272,0.5
Cpxm1,1.270877517,0.026536349,0.875053272,0.5
Olfr666,1.270462751,0.026594507,0.875638298,0.5
S100b,1.269301645,0.026762059,0.876976744,0.5
Alkbh1,1.269280338,0.026764828,0.876976744,0.5
Gm5132,1.268818608,0.026817909,0.876976744,0.5
Cryzl1,1.266818255,0.027102239,0.876976744,0.5
Hspa8,1.26677391,0.027108239,0.876976744,0.5
Slc35e1,1.266505532,0.027141934,0.876976744,0.5
Ctsf,1.266443544,0.027148396,0.876976744,0.5
Ppan,1.26623086,0.02718486,0.876976744,0.5
Gm3706,1.265966712,0.027229633,0.876976744,0.5
Tarsl2,1.265702121,0.027266559,0.876976744,0.5
Tbl3,1.265675814,0.027269328,0.876976744,0.5
Tpm4,1.265289881,0.027323333,0.876976744,0.5
Maged1,1.264978383,0.027359797,0.876976744,0.5
Rbmx2,1.264975511,0.027359797,0.876976744,0.5
Gm13119,1.264903185,0.027368567,0.876976744,0.5
Scube3,1.264001343,0.027481652,0.876976744,0.5
Supt4a,1.263820194,0.027505193,0.876976744,0.5
Cldn7,1.263685359,0.027521809,0.876976744,0.5
Dyrk2,1.263385465,0.027577198,0.876976744,0.5
Sppl2a,1.263293626,0.027592892,0.876976744,0.5
Mrps24,1.263261349,0.027599354,0.876976744,0.5
Ttc27,1.262456252,0.027707824,0.876976744,0.5
Siglec15,1.262429754,0.027710593,0.876976744,0.5
Sla2,1.262296321,0.027727671,0.876976744,0.5
Jmjd4,1.262152198,0.02774475,0.876976744,0.5
Zfp870,1.261943572,0.027774752,0.876976744,0.5
Piga,1.261832357,0.027789522,0.876976744,0.5
Polr2l,1.261671491,0.027814909,0.876976744,0.5
Lect2,1.261541785,0.027837526,0.876976744,0.5
Tbc1d31,1.261453301,0.027849527,0.876976744,0.5
Polr2d,1.260992675,0.027922456,0.877639077,0.5
Fam211b,1.260722665,0.027970459,0.877639077,0.5
Ttll10,1.260404474,0.028009231,0.877639077,0.5
Myo15,1.260059913,0.028053081,0.877639077,0.5
Tmem159,1.259695224,0.028097392,0.877639077,0.5
Ppm1g,1.258525091,0.028264943,0.877639077,0.5
Myh7,1.258503475,0.028270944,0.877639077,0.5
Il11ra2,1.257469423,0.028420955,0.877639077,0.5
AU021092,1.256587944,0.028546965,0.877639077,0.5
Hbs1l,1.256535935,0.028555735,0.877639077,0.5
Rnf44,1.256532816,0.028556197,0.877639077,0.5
Add2,1.256185089,0.028607431,0.877639077,0.5
E130012A19Rik,1.255982424,0.028637895,0.877639077,0.5
Defb19,1.255939361,0.028645742,0.877639077,0.5
Chd5,1.255813421,0.028662359,0.877639077,0.5
Hist1h2ap,1.255668724,0.02868036,0.877639077,0.5
Nexn,1.255233686,0.028732056,0.877639077,0.5
Ankrd52,1.254955908,0.028773598,0.877639077,0.5
Mmp13,1.254954645,0.028773598,0.877639077,0.5
Esp24,1.254347756,0.028859912,0.877639077,0.5
Chmp4c,1.254230086,0.028874683,0.877639077,0.5
Dgka,1.254103853,0.028893607,0.877639077,0.5
Jak2,1.254067222,0.0288973,0.877639077,0.5
Catsperg1,1.253738024,0.028948073,0.877639077,0.5
Ccdc113,1.253602933,0.028968844,0.877639077,0.5
Zfp763,1.252954323,0.029068544,0.877639077,0.5
Pigp,1.252841339,0.029081468,0.877639077,0.5
Zim1,1.252653671,0.029110085,0.877639077,0.5
Gatc,1.252415776,0.029142396,0.877639077,0.5
Tmem65,1.252365953,0.029150704,0.877639077,0.5
Cth,1.252261039,0.029169167,0.877639077,0.5
Gli2,1.251708972,0.029244403,0.877639077,0.5
Trip12,1.251591487,0.029258712,0.877639077,0.5
Rhox13,1.251079085,0.029341796,0.877639077,0.5
Mgrn1,1.250878274,0.029371336,0.877639077,0.5
Ada,1.25022761,0.029457189,0.877639077,0.5
Dync1i2,1.249178713,0.029611355,0.877639077,0.5
Rnf168,1.249172203,0.029611355,0.877639077,0.5
Clpp,1.24912537,0.029617355,0.877639077,0.5
Zfp940,1.248683223,0.029682899,0.877639077,0.5
Olfr656,1.24866443,0.02968613,0.877639077,0.5
Plxnd1,1.248376159,0.029734595,0.877639077,0.5
Pcsk6,1.248318718,0.029742903,0.877639077,0.5
Slc25a10,1.248247275,0.029749827,0.877639077,0.5
Galr1,1.248178649,0.029758597,0.877639077,0.5
NonTargetingControlGuideForMouse_84,1.248049216,0.029776598,0.877639077,0.5
Map3k7,1.247652883,0.029827371,0.877639077,0.5
Larp7,1.247514875,0.029847219,0.877639077,0.5
Dusp10,1.247460354,0.029855527,0.877639077,0.5
Vmn2r101,1.246913659,0.029927071,0.878550136,0.5
9430038I01Rik,1.246066003,0.030055389,0.881123139,0.5
Heatr1,1.245330008,0.030162936,0.882664872,0.5
Ptpn11,1.24469829,0.030255712,0.882664872,0.5
Grb2,1.244646497,0.03026679,0.882664872,0.5
Sec23a,1.244611605,0.030270944,0.882664872,0.5
Tmc2,1.24412945,0.030350335,0.883790323,0.5
Rmdn2,1.243701031,0.030420955,0.884505348,0.5
Ccdc68,1.243182176,0.030517424,0.884505348,0.5
2210013O21Rik,1.243071373,0.030536811,0.884505348,0.5
Olfr938,1.243048113,0.030538195,0.884505348,0.5
Polr2i,1.242345523,0.030657743,0.885231539,0.5
Stk19,1.242290552,0.030666974,0.885231539,0.5
Rsbn1,1.242103961,0.030690515,0.885231539,0.5
Gnpnat1,1.241683595,0.030761597,0.885231539,0.5
Rpl32,1.241498862,0.030786984,0.885231539,0.5
Lgi2,1.24087442,0.030881145,0.885231539,0.5
Trappc11,1.240357063,0.03096192,0.885231539,0.5
Aurka,1.240149119,0.030995615,0.885231539,0.5
Mfsd6,1.24009222,0.031001154,0.885231539,0.5
Fscn1,1.239957088,0.031022848,0.885231539,0.5
Olfr985,1.239808392,0.031049158,0.885231539,0.5
Mterfd1,1.239306872,0.031128548,0.885231539,0.5
Abt1,1.239086133,0.031162705,0.885231539,0.5
Prmt8,1.238739852,0.031208862,0.885231539,0.5
Per3,1.237958828,0.03132564,0.885231539,0.5
Pacsin1,1.237782766,0.031345488,0.885231539,0.5
Ap5s1,1.237162709,0.031446111,0.885231539,0.5
Ccdc86,1.236884031,0.031487191,0.885231539,0.5
Pi4k2b,1.236602836,0.03153381,0.885231539,0.5
Trit1,1.236579383,0.031537503,0.885231539,0.5
Gm6460,1.235569413,0.031682437,0.885231539,0.5
Timd2,1.235485499,0.031693976,0.885231539,0.5
Kat5,1.235453076,0.031699515,0.885231539,0.5
Fpr3,1.235021993,0.031768751,0.885231539,0.5
Krt27,1.234977271,0.031778906,0.885231539,0.5
Olfr71,1.23442103,0.031861989,0.885231539,0.5
H2-Ke2,1.234315767,0.031879991,0.885231539,0.5
Nkain1,1.234307165,0.031881375,0.885231539,0.5
Csgalnact2,1.233946433,0.031939534,0.885231539,0.5
Wfdc13,1.233889805,0.031950612,0.885231539,0.5
Pan2,1.233629222,0.031986614,0.885231539,0.5
Eif3f,1.232751492,0.032130625,0.885231539,0.5
Epha8,1.232592504,0.032151396,0.885231539,0.5
Pfn3,1.232567771,0.03215832,0.885231539,0.5
Ccdc74a,1.232014826,0.032243249,0.885231539,0.5
1700092M07Rik,1.23200268,0.03224648,0.885231539,0.5
Lphn1,1.231831287,0.032276944,0.885231539,0.5
Hnrnph3,1.231690122,0.032305562,0.885231539,0.5
Nlrc5,1.231655408,0.032312947,0.885231539,0.5
Fam210b,1.23109403,0.032401108,0.885231539,0.5
4932438H23Rik,1.231025879,0.032412647,0.885231539,0.5
Zfyve1,1.230962815,0.032426494,0.885231539,0.5
Cnnm4,1.23091658,0.032431572,0.885231539,0.5
Coro1c,1.230828616,0.032443573,0.885231539,0.5
Nsl1,1.230763285,0.032453266,0.885231539,0.5
Olfr768,1.230459382,0.032502654,0.885231539,0.5
Ece2,1.230017693,0.032561274,0.885231539,0.5
Lypd3,1.229916243,0.032574198,0.885231539,0.5
Zfp407,1.22974422,0.032599123,0.885231539,0.5
Ctsg,1.229457653,0.032643434,0.885231539,0.5
Gm815,1.229441999,0.032647127,0.885231539,0.5
Elovl7,1.229105018,0.032709901,0.885580524,0.5
Serpinb1c,1.22889894,0.032741749,0.885580524,0.5
Ttf1,1.228492867,0.032805447,0.886197007,0.5
Dlgap1,1.22776476,0.032931918,0.887341615,0.5
Olfm2,1.227734684,0.032936534,0.887341615,0.5
Msx3,1.227529017,0.03297069,0.887341615,0.5
Tgfbr2,1.22711035,0.033028848,0.88780397,0.5
Ndufa5,1.226045723,0.033200092,0.890171779,0.5
Lims1,1.225741578,0.033249019,0.890171779,0.5
Hist2h2ac,1.225378342,0.033308101,0.890171779,0.5
6820408C15Rik,1.225134107,0.033348258,0.890171779,0.5
Sharpin,1.224825836,0.033393953,0.890171779,0.5
Coro6,1.224820845,0.033394877,0.890171779,0.5
Reg4,1.224464592,0.033450727,0.890171779,0.5
Galk2,1.224453983,0.033452112,0.890171779,0.5
Zfp566,1.224252211,0.03348673,0.890171779,0.5
Chd4,1.22385167,0.033546734,0.89067402,0.5
Commd9,1.223511362,0.033607662,0.890817073,0.5
Chchd5,1.223359174,0.033636741,0.890817073,0.5
Srr,1.223078527,0.033685668,0.890817073,0.5
Fbxl22,1.222907396,0.033716594,0.890817073,0.5
Slitrk4,1.222527213,0.033777521,0.891339829,0.5
Zfp87,1.221510752,0.033951535,0.894841849,0.5
Tuba4a,1.221079483,0.034020309,0.895565006,0.5
Pfkl,1.219900379,0.034215555,0.897472924,0.5
Fxyd1,1.219397094,0.034295869,0.897472924,0.5
Brap,1.21934773,0.034303254,0.897472924,0.5
Dear1,1.219318851,0.034308331,0.897472924,0.5
Slc2a1,1.219010983,0.034356335,0.897472924,0.5
Mrpl4,1.218959078,0.034362336,0.897472924,0.5
Epha2,1.21867138,0.034410339,0.897472924,0.5
Slfn14,1.218595366,0.034424186,0.897472924,0.5
Dusp11,1.217312418,0.03463928,0.900874251,0.5
Khsrp,1.217076476,0.034678975,0.900874251,0.5
Gdi2,1.21698353,0.034696515,0.900874251,0.5
Olfr703,1.21683512,0.034720979,0.900874251,0.5
Prdm12,1.215114862,0.035000231,0.90476247,0.5
Hgsnat,1.214942652,0.035033003,0.90476247,0.5
Dclre1a,1.214837299,0.03505285,0.90476247,0.5
Olfr1281,1.214271049,0.035148396,0.90476247,0.5
Srsf3,1.214237324,0.035154396,0.90476247,0.5
Mrps22,1.214173772,0.03516132,0.90476247,0.5
Cdc73,1.214164207,0.035163166,0.90476247,0.5
Ssna1,1.21221149,0.035490422,0.906541667,0.5
Slc22a8,1.211339865,0.03565105,0.906541667,0.5
Add3,1.210852035,0.035736903,0.906541667,0.5
Darc,1.210801131,0.035743826,0.906541667,0.5
Lamp1,1.210772683,0.035749827,0.906541667,0.5
Ccdc137,1.210656928,0.035771982,0.906541667,0.5
Neb,1.210365509,0.035819986,0.906541667,0.5
Odf4,1.210252667,0.035836141,0.906541667,0.5
Olfr780,1.210051585,0.035864759,0.906541667,0.5
Atp6v0e,1.20994053,0.035883222,0.906541667,0.5
Prcp,1.209549866,0.035947381,0.906541667,0.5
Rhot1,1.209545553,0.035948304,0.906541667,0.5
Padi2,1.209489492,0.035957535,0.906541667,0.5
Wrap73,1.209388404,0.035973229,0.906541667,0.5
Nr5a1,1.209127331,0.036020771,0.906541667,0.5
Garem,1.208658558,0.036110316,0.906541667,0.5
Trip13,1.208595292,0.036117701,0.906541667,0.5
Phyhipl,1.208274618,0.03618186,0.906541667,0.5
Brinp1,1.208160586,0.036206324,0.906541667,0.5
Pafah2,1.208069574,0.036218324,0.906541667,0.5
Dctn3,1.207918282,0.036243711,0.906541667,0.5
Triml1,1.207897293,0.036247865,0.906541667,0.5
Pim1,1.207180092,0.036378029,0.906541667,0.5
Hc,1.206979945,0.036411262,0.906541667,0.5
Rspry1,1.206969145,0.036414955,0.906541667,0.5
Olr1,1.206595889,0.036478191,0.906541667,0.5
Mettl10,1.206469473,0.0365045,0.906541667,0.5
Tmed8,1.20641896,0.036510501,0.906541667,0.5
Tmprss15,1.206151946,0.036556197,0.906541667,0.5
Itga9,1.205152201,0.036736672,0.906541667,0.5
Shank2,1.205061746,0.036754673,0.906541667,0.5
Psca,1.204946097,0.036775444,0.906541667,0.5
Tsen54,1.204698917,0.036811447,0.906541667,0.5
Mak16,1.204490151,0.036842834,0.906541667,0.5
NonTargetingControlGuideForMouse_14,1.204427148,0.03685622,0.906541667,0.5
2310014L17Rik,1.204294677,0.036881606,0.906541667,0.5
Alg11,1.204137074,0.036914378,0.906541667,0.5
Sgol1,1.203795812,0.036977614,0.906541667,0.5
Rln1,1.203673097,0.036999308,0.906541667,0.5
Atp8b2,1.203369143,0.037049619,0.906541667,0.5
Top1,1.202048048,0.037278098,0.906541667,0.5
Kdm3b,1.20204725,0.03727856,0.906541667,0.5
Sertm1,1.201931594,0.037298869,0.906541667,0.5
Prg4,1.20186144,0.037307639,0.906541667,0.5
Pcna,1.201633967,0.037349642,0.906541667,0.5
Atp6v1e1,1.201608912,0.037355181,0.906541667,0.5
Mfsd2b,1.201315085,0.037402723,0.906541667,0.5
Mdm4,1.201290254,0.037406877,0.906541667,0.5
Lypd2,1.201238563,0.037417494,0.906541667,0.5
Qsox1,1.201097002,0.037447034,0.906541667,0.5
Arl14epl,1.201048282,0.037457189,0.906541667,0.5
Zcchc16,1.201019001,0.037462266,0.906541667,0.5
Olfr342,1.200928192,0.037477037,0.906541667,0.5
Serpina3k,1.199561047,0.037747981,0.906541667,0.5
Gm757,1.199238455,0.037804293,0.906541667,0.5
Pced1a,1.19911944,0.037825063,0.906541667,0.5
Oog1,1.199119146,0.037825063,0.906541667,0.5
Creb5,1.198788145,0.037888299,0.906541667,0.5
Krt86,1.198553789,0.037926148,0.906541667,0.5
Lipm,1.198440869,0.037942303,0.906541667,0.5
Bpifa1,1.198401368,0.037950612,0.906541667,0.5
Ube2v1,1.198381185,0.037953843,0.906541667,0.5
Ptprz1,1.198171324,0.037990769,0.906541667,0.5
Higd1b,1.197928546,0.03803508,0.906541667,0.5
Gltscr2,1.197794545,0.038061389,0.906541667,0.5
Adat2,1.197741494,0.038070159,0.906541667,0.5
Rlf,1.197167053,0.038174937,0.906541667,0.5
Aoc1,1.197079385,0.038187861,0.906541667,0.5
Stx5a,1.196980934,0.038204939,0.906541667,0.5
Ccnt1,1.196894618,0.038226633,0.906541667,0.5
Olfr1318,1.196162636,0.038383106,0.906541667,0.5
Smad2,1.196146795,0.038385876,0.906541667,0.5
Faf1,1.195890942,0.038440342,0.906541667,0.5
Cyp2e1,1.195464185,0.038515117,0.906541667,0.5
H2-M2,1.19544596,0.038518348,0.906541667,0.5
Ranbp1,1.194911015,0.038601431,0.906541667,0.5
Igsf8,1.194831218,0.038616201,0.906541667,0.5
Gabra1,1.194356044,0.038710362,0.906541667,0.5
Fdxacb1,1.194252924,0.038733441,0.906541667,0.5
Akr1d1,1.194177541,0.038748673,0.906541667,0.5
Slc16a5,1.193894372,0.038808216,0.906541667,0.5
Bptf,1.193795431,0.038824371,0.906541667,0.5
Ell2,1.193705982,0.038841449,0.906541667,0.5
Cacna1g,1.193573533,0.038869144,0.906541667,0.5
Kif21a,1.193414207,0.038905608,0.906541667,0.5
Elk1,1.19325747,0.038935149,0.906541667,0.5
Hdac3,1.193225722,0.038942072,0.906541667,0.5
Tuba3a,1.193209201,0.038943919,0.906541667,0.5
Kcnk7,1.192820764,0.039025156,0.906541667,0.5
Rundc3a,1.19279442,0.039033464,0.906541667,0.5
Paqr5,1.191976825,0.039201477,0.906541667,0.5
Olfr1040,1.191972377,0.039201939,0.906541667,0.5
Oog3,1.191958059,0.039203785,0.906541667,0.5
Pet100,1.19192572,0.039209785,0.906541667,0.5
Wbp4,1.191243012,0.03933441,0.906541667,0.5
Zfp597,1.191152843,0.039351489,0.906541667,0.5
Smok3b,1.190537328,0.039453035,0.906541667,0.5
Rps14,1.190513999,0.039457651,0.906541667,0.5
Pramel6,1.190411404,0.03947519,0.906541667,0.5
Olfr25,1.190358402,0.039484422,0.906541667,0.5
Rheb,1.190261525,0.039502885,0.906541667,0.5
Trap1a,1.18969905,0.039603508,0.906541667,0.5
Mgl2,1.18956352,0.039632126,0.906541667,0.5
Obox6,1.189301741,0.039682899,0.906541667,0.5
Ap3s2,1.189026421,0.039722594,0.906541667,0.5
Gm101,1.188897583,0.039747519,0.906541667,0.5
Cyp2b9,1.188868308,0.039753058,0.906541667,0.5
Rabl2,1.18857019,0.039811216,0.906541667,0.5
Pou4f2,1.188448595,0.039832449,0.906541667,0.5
Strn4,1.18830684,0.039860143,0.906541667,0.5
Alkbh2,1.187614501,0.040010616,0.906541667,0.5
Rasl11b,1.187412333,0.040046157,0.906541667,0.5
Slc13a3,1.187312009,0.040068775,0.906541667,0.5
Ctage5,1.187230889,0.040083083,0.906541667,0.5
Csnk1g3,1.186907056,0.040144934,0.906541667,0.5
1700066M21Rik,1.186843026,0.040156935,0.906541667,0.5
Ubac2,1.186772772,0.04016709,0.906541667,0.5
Sele,1.18676422,0.040169859,0.906541667,0.5
Nudt2,1.186280774,0.040257558,0.907575442,0.5
Epo,1.186056028,0.040302331,0.907640333,0.5
Bysl,1.185712597,0.040368798,0.908193146,0.5
Zfp352,1.18490528,0.040529887,0.910871369,0.5
Rhox4g,1.184151978,0.040669744,0.911352705,0.5
BC147527,1.184122837,0.040675283,0.911352705,0.5
