"","EntrezID","AveCells.LogPlateNorm","Replicate1","Score","PrimaryTier","ConfirmTier","RANK.hits","RANK.nonhits","Normalized.triage","Selected.triage","Confirmed.triage"
"364",529,1.47697056018663,0.75,-0.934,0,0,2799,2589,0,0,0
"365",533,0.0142704382769971,0.85,-0.595,0,0,4490,4280,0,0,0
"366",534,0.656165197193252,0.96,-0.223,0,0,6692,6482,0,0,0
"367",535,1.16786272868309,0.52,-1.712,0.5,0.5,603,406,0.5,0.5,0.5
"368",537,0.422171943260905,0.71,-1.069,0,0,2256,2046,0,0,0
"369",538,0.0655685260159096,0.89,-0.51,0,0,4975,4765,0,0,0
"370",539,0.528648413367962,1.4,1.267,0,0,14740,14530,0,0,0
"371",540,1.13788662082022,0.56,-1.953,0.5,0.5,353,204,1,0.5,0.5
"372",545,-0.898856703853894,1.07,0.382,0,0,10541,10331,0,0,0
"373",546,-0.467987995540694,1.22,0.907,0,0,13335,13125,0,0,0
"374",547,0.995559528039242,1.03,0.142,0,0,9059,8849,0,0,0
"375",549,0.378099968063945,0.91,-0.425,0,0,5464,5254,0,0,0
"376",550,0.204113276896619,1.25,0.759,0,0,12621,12411,0,0,0
"377",552,0.169651237449195,1.03,0.1545,0,0,9166,8956,0,0,0
"378",553,0.573281198438225,1.03,0.161,0,0,9208,8998,0,0,0
"379",554,-0.418584549909589,1.15,0.858,0,0,13076,12866,0,0,0
"380",558,0.456705295382726,1.28,1.666,0,0,15747,15537,0,0,0
"381",563,0.861056060436057,1.18,0.522,0,0,11356,11146,0,0,0
"382",566,0.472480515807341,0.95,-0.351,0,0,5914,5704,0,0,0
"383",567,0.247457727320064,0.98,-0.147,0,0,7244,7034,0,0,0
"384",570,-1.23396989310568,1.4,1.36,0,0,15040,14830,0,0,0
"385",571,0.562506770505996,1.31,1.005,0,0,13776,13566,0,0,0
"386",572,1.04440081361058,0.93,-0.673,0,0,4096,3886,0,0,0
"387",573,-1.3936919366593,0.94,-0.322,0,0,6111,5901,0,0,0
"388",574,-0.343845333449352,1.39,1.234,0,0,14641,14431,0,0,0
"389",575,0.810892063162977,0.87,-0.789,0,0,3469,3259,0,0,0
"390",576,1.29923952890154,0.85,-0.907,0,0,2900,2690,0,0,0
"391",577,0.0768581478505393,1.04,0.211,0,0,9533,9323,0,0,0
"392",578,-0.949758304161824,0.88,-0.585,0,0,4542,4332,0,0,0
"393",579,-0.587264859971307,0.91,-0.406,0,0,5581,5371,0,0,0
"394",580,0.642916659809842,0.75,-1.107,0,0,2101,1891,0,0,0
"395",581,0.910289065484398,0.91,-0.454,0,0,5290,5080,0,0,0
"396",582,-0.175591660634329,1.31,1.302,0,0,14861,14651,0,0,0
"397",583,-0.00930194179833491,1.1,0.38,0,0,10535,10325,0,0,0
"398",585,-0.0789079071463456,1.48,2.048,0,0,16187,15977,0,0,0
"399",586,-1.07354813197072,1.12,0.373,0,0,10510,10300,0,0,0
"400",587,-2.40838090140794,0.8,-0.754,0,0,NA,NA,0,0,0
"401",590,0.515762940832646,0.94,-0.317,0,0,6144,5934,0,0,0
"402",593,-1.81939772443203,0.92,-0.331,0,0,6043,5833,0,0,0
"403",594,-2.40838090140794,1.15,0.479,0,0,NA,NA,0,0,0
"404",595,0.603889640443261,0.71,-1.063,0,0,2277,2067,0,0,0
"405",596,1.3401800881354,0.86,-1.246,0,0,1618,1408,0,0,0
"406",597,0.493242913477259,0.97,-0.191,0,0,6898,6688,0,0,0
"407",598,-2.02329871811652,1.31,1.302,0,0,NA,NA,0,0,0
"408",599,-1.22082370619685,1.38,1.609,0,0,15631,15421,0,0,0
"409",602,-0.303305159634756,1.13,0.512,0,0,11301,11091,0,0,0
"410",604,-2.06965604776408,0.69,-1.182,0,0,NA,NA,0,0,0
"411",605,0.390342498104032,0.96,-0.427,0,0,5441,5231,0,0,0
"412",607,-0.00930194179833491,0.54,-2.078,1,1,247,NA,1,1,1
"413",608,-1.31565138048465,1.38,1.609,0,0,15632,15422,0,0,0
"414",610,0.995475344727683,0.83,-0.805,0,0,3378,3168,0,0,0
"415",611,-1.71587025818789,0.81,-1.43,0,0,1120,911,0.5,0,0.5
"416",613,-1.97850668082362,1.27,1.604,0,0,15616,15406,0,0,0
"417",617,0.687610965043493,0.85,-1.328,0,0,1370,1161,0.5,0,0
"418",622,0.828848747082428,0.75,-0.931,0,0,2816,2606,0,0,0
"419",623,0.215646161449687,1.09,0.505,0,0,11241,11031,0,0,0
"420",624,-0.177380655775385,1.175,1.021,0,0,13829,13619,0,0,0
"421",627,-2.9606756771158,1.19,0.797,0,0,NA,NA,0,0,0
"422",629,-0.930990092546178,1.73,2.523,0,0,16403,16193,0,0,0
"423",631,0.186082357822131,1.29,0.895,0,0,13288,13078,0,0,0
"424",632,0.274328668147545,1.31,0.963,0,0,13596,13386,0,0,0
"425",633,0.225600186097105,1.09,0.34,0,0,10345,10135,0,0,0
"426",634,1.26493853134088,0.96,-0.223,0,0,6693,6483,0,0,0
"427",635,0.532119774311714,1.3,1.008,0,0,13786,13576,0,0,0
"428",636,-0.776150421623589,1.15,0.599,0,0,11785,11575,0,0,0
"429",637,0.364604175126474,0.91,-0.454,0,0,5291,5081,0,0,0
"430",638,-0.616227201261658,1.11,0.424,0,0,10789,10579,0,0,0
"431",639,1.38681504315389,0.61,-1.409,0,0,1175,966,0.5,0,0.5
"432",640,0.237877565066856,0.98,-0.168,0,0,7061,6851,0,0,0
"433",641,1.2909015510322,0.69,-1.22,0,0,1701,1491,0,0,0
"434",642,1.18135446751943,0.79,-0.98,0,0,2595,2385,0,0,0
"435",643,-0.58951723924941,1.03,0.152,0,0,9134,8924,0,0,0
"436",644,-0.41130494253847,0.97,-0.155,0,0,7165,6955,0,0,0
"437",645,-0.175591660634329,1.07,0.248,0,0,9755,9545,0,0,0
"438",646,-1.25184325149603,1.6,2.028,0,0,16172,15962,0,0,0
"439",648,1.16118121831516,0.77,-1.018,0,0,2455,2245,0,0,0
"440",649,0.0017366994041715,1.22,0.923,0,0,13403,13193,0,0,0
"441",650,-1.82842805000757,1.19,0.797,0,0,12793,12583,0,0,0
"442",651,-1.31959453997108,1.29,1.248,0,0,14675,14465,0,0,0
"443",652,-1.82842805000757,1.15,0.616,0,0,11871,11661,0,0,0
"444",653,-1.95115809001,1.48,2.105,0,0,16215,16005,0,0,0
"445",654,-0.173733976798044,1.16,0.662,0,0,12129,11919,0,0,0
"446",655,-2.74570925883112,1.51,2.24,0,0,NA,NA,0,0,0
"447",656,-2.9606756771158,1.11,0.436,0,0,NA,NA,0,0,0
"448",657,-0.400740338936837,1.13,0.749,0,0,12571,12361,0,0,0
"449",658,-0.618034032943754,1.22,1.299,0,0,14844,14634,0,0,0
"450",659,0.219882680575057,0.81,-1.207,0,0,1735,1525,0,0,0
"451",660,0.665831573594435,0.93,-0.473,0,0,5173,4963,0,0,0
"452",661,0.911756596288191,0.61,-1.678,0.5,0.5,656,455,0.5,0.5,0.5
"453",662,-0.126674230968892,1.17,0.687,0,0,12263,12053,0,0,0
"454",663,0.591118706282261,0.9,-0.458,0,0,5253,5043,0,0,0
"455",664,0.941314391463861,0.92,-0.755,0,0,3629,3419,0,0,0
"456",665,0.34554323602513,0.92,-0.41,0,0,5566,5356,0,0,0
"457",666,0.0579962135498479,0.86,-0.673,0,0,4097,3887,0,0,0
"458",667,0.136971993649298,0.82,-0.888,0,0,3013,2803,0,0,0
"459",668,-0.245931902575951,1.14,0.405,0,0,10658,10448,0,0,0
"460",669,-0.878523798734859,1.12,0.468,0,0,11018,10808,0,0,0
"461",670,0.419617661068811,1.32,1.078,0,0,14071,13861,0,0,0
"462",671,2.02128490378221,0.69,-1.419,0,0,1143,934,0.5,0,0.5
"463",672,-0.0750338292494271,0.94,-0.26,0,0,6487,6277,0,0,0
"464",673,0.734970508443765,1.07,0.382,0,0,10542,10332,0,0,0
"465",675,-2.68112548352208,0.97,-0.194,0,0,NA,NA,0,0,0
"466",676,0.679874594098139,0.96,-0.29,0,0,6306,6096,0,0,0
"467",677,-0.0425824606603268,1.29,0.973,0,0,13637,13427,0,0,0
"468",678,-0.111092074068863,1.02,-0.019,0,0,8019,7809,0,0,0
"469",680,-0.619659727069386,1.17,0.976,0,0,13648,13438,0,0,0
"470",682,0.832853476724306,0.69,-1.364,0,0,1280,1071,0.5,0,0
"471",683,0.572258335883077,1.32,0.997,0,0,13752,13542,0,0,0
"472",684,-0.939449726249368,1,-0.087,0,0,7596,7386,0,0,0
"473",685,-1.08953611887154,0.63,-1.34,0,0,1331,1122,0.5,0,0
"474",686,0.206856871931274,1.07,0.248,0,0,9756,9546,0,0,0
"475",687,-1.12784577947551,1.36,1.181,0,0,14453,14243,0,0,0
"476",688,-0.181219671936364,1.19,0.554,0,0,11520,11310,0,0,0
"477",689,-1.58266317748919,0.86,-0.673,0,0,4098,3888,0,0,0
"478",694,0.0876800306530645,0.74,-1.005,0,0,2502,2292,0,0,0
"479",695,0.939819489027072,0.91,-0.596,0,0,4477,4267,0,0,0
"480",696,0.155029599660572,1.17,0.708,0,0,12379,12169,0,0,0
"481",699,-0.350301061639277,1,-0.046,0,0,7842,7632,0,0,0
"482",701,-0.70683616254011,0.86,-0.901,0,0,2939,2729,0,0,0
"483",705,-2.01279733814443,0.6,-1.442,0,0,NA,NA,0,0,0
"484",706,0.154401438885017,1.12,0.481,0,0,11116,10906,0,0,0
"485",708,0.513851787965222,1.51,1.64,0,0,15679,15469,0,0,0
"486",710,-0.139352581062072,1.31,1.312,0,0,14901,14691,0,0,0
"487",712,-3.25373930630552,1.18,0.731,0,0,NA,NA,0,0,0
"488",713,-1.53374574782376,1.39,1.653,0,0,15714,15504,0,0,0
"489",714,-1.06152828082973,1.25,1.038,0,0,13880,13670,0,0,0
"490",715,0.943427584420175,1.48,1.634,0,0,15669,15459,0,0,0
"491",716,1.1770203670324,0.92,-0.389,0,0,5671,5461,0,0,0
"492",717,0.0703447373086474,1.33,1.114,0,0,14206,13996,0,0,0
"493",718,1.49651907330463,0.76,-1.436,0,0,1106,897,0.5,0,0.5
"494",719,-0.189323603970532,0.98,-0.142,0,0,7262,7052,0,0,0
"495",720,0.0243435643648135,1.07,0.276,0,0,9935,9725,0,0,0
"496",722,1.06471585137837,1.02,-0.019,0,0,8020,7810,0,0,0
"497",725,-0.801885691077996,1.12,0.319,0,0,10165,9955,0,0,0
"498",726,-0.501089276011983,0.92,-0.358,0,0,5878,5668,0,0,0
"499",727,1.22472405928575,0.9,-0.613,0,0,4388,4178,0,0,0
"500",728,1.88922444798373,0.68,-1.907,0.5,0.5,395,237,1,0.5,0.5
"501",729,-1.34472556232908,1.01,-0.062,0,0,7713,7503,0,0,0
"502",730,-0.56351343307204,1.78,2.507,0,0,16399,16189,0,0,0
"503",731,0.763722241070498,1.14,0.372,0,0,10502,10292,0,0,0
"504",732,0.854374715229485,0.76,-0.896,0,0,2957,2747,0,0,0
"505",733,1.06471585137837,0.9,-0.426,0,0,5456,5246,0,0,0
"506",734,1.32964536096812,0.87,-0.527,0,0,4881,4671,0,0,0
"507",735,-0.771702100234934,1.23,0.672,0,0,12185,11975,0,0,0
"508",738,-0.246769530791567,0.61,-1.408,0,0,1178,969,0.5,0,0.5
"509",740,0.572258335883077,0.92,-0.358,0,0,5879,5669,0,0,0
"510",741,-0.177536463281232,1.02,-0.019,0,0,8021,7811,0,0,0
"511",744,-0.801885691077996,1.64,2.08,0,0,16207,15997,0,0,0
"512",745,0.18624781065801,0.74,-1.2,0,0,1775,1565,0,0,0
"513",746,-1.48740833659534,0.7,-1.103,0,0,2121,1911,0,0,0
"514",747,0.988473317058737,0.66,-1.238,0,0,1648,1438,0,0,0
"515",750,0.9546875765118,1.09,0.218,0,0,9568,9358,0,0,0
"516",752,0.0735515224854507,1.13,0.353,0,0,10383,10173,0,0,0
"517",753,-1.25465507721485,1.1,0.252,0,0,9790,9580,0,0,0
"518",754,0.799544706952361,0.96,-0.36,0,0,5865,5655,0,0,0
"519",755,0.736010423664701,0.58,-1.509,0.5,0.5,953,745,0.5,0.5,0.5
"520",757,-0.644641748515365,0.8,-0.764,0,0,3581,3371,0,0,0
"521",758,-0.705752907979229,1.01,-0.053,0,0,7794,7584,0,0,0
"522",759,0.950321258221899,0.9,-0.429,0,0,5436,5226,0,0,0
"523",760,0.786894089371621,0.85,-0.596,0,0,4478,4268,0,0,0
"524",761,1.40061598806358,1.08,0.184,0,0,9335,9125,0,0,0
"525",762,0.543313511471745,1.18,0.522,0,0,11357,11147,0,0,0
"526",763,0.812169145204025,0.88,-0.493,0,0,5087,4877,0,0,0
"527",765,-0.0682373873982853,0.81,-0.73,0,0,3786,3576,0,0,0
"528",766,0.824527350356438,1.62,2.012,0,0,16165,15955,0,0,0
"529",767,1.42646214601432,1.03,0.014,0,0,8232,8022,0,0,0
"530",768,1.10081181183015,1.24,0.767,0,0,12649,12439,0,0,0
"531",770,1.35661837604519,1.36,1.132,0,0,14278,14068,0,0,0
"532",771,-1.12759972160989,0.7,-1.184,0,0,1822,1612,0,0,0
"533",773,-2.50726715916634,1.07,0.248,0,0,NA,NA,0,0,0
"534",774,0.335396196111775,1.03,0.005,0,0,8144,7934,0,0,0
"535",775,-0.809704492997368,1.31,1.302,0,0,14862,14652,0,0,0
"536",776,1.24382016838456,1.05,0.161,0,0,9209,8999,0,0,0
"537",777,1.4091420143216,1.04,0.117,0,0,8933,8723,0,0,0
"538",778,-0.585700684661665,1.1,0.38,0,0,10536,10326,0,0,0
"539",779,0.206535779979442,1.17,0.472,0,0,11070,10860,0,0,0
"540",780,0.20170510377804,0.97,-0.229,0,0,6655,6445,0,0,0
"541",781,0.276066654600591,0.91,-0.379,0,0,5743,5533,0,0,0
"542",782,-0.343845333449352,0.98,-0.155,0,0,7166,6956,0,0,0
"543",783,-0.15508968608725,1.36,1.132,0,0,14279,14069,0,0,0
"544",784,-1.01278680750182,0.69,-1.137,0,0,2012,1802,0,0,0
"545",785,0.950321258221899,0.82,-0.696,0,0,3961,3751,0,0,0
"546",786,1.24597495848933,0.39,-2.153,1,0.5,205,92,1,1,0.5
"547",788,1.18135446751943,0.7,-1.375,0,0,1267,1058,0.5,0,0
"548",790,0.453301407797574,0.84,-0.629,0,0,4303,4093,0,0,0
"549",793,0.223249746671849,1.19,0.538,0,0,11456,11246,0,0,0
"550",794,0.390443798622018,1.1,0.252,0,0,9791,9581,0,0,0
"551",795,-0.177536463281232,1.05,0.082,0,0,8705,8495,0,0,0
"552",796,-0.262535230702203,1.2,1.152,0,0,14355,14145,0,0,0
"553",797,0.557849399983609,0.95,-0.256,0,0,6521,6311,0,0,0
"554",799,0.76934342947854,0.85,-0.907,0,0,2901,2691,0,0,0
"555",800,1.41789167129353,1.03,0.014,0,0,8233,8023,0,0,0
"556",801,0.497548415459661,0.99,-0.083,0,0,7625,7415,0,0,0
"557",805,1.15218563927661,0.99,-0.181,0,0,6983,6773,0,0,0
"558",808,0.53422718417846,1,-0.046,0,0,7843,7633,0,0,0
"559",810,0.130776195644163,0.8,-0.764,0,0,3582,3372,0,0,0
"560",811,-0.944304109778294,1.42,1.393,0,0,15131,14921,0,0,0
"561",813,0.34167731206799,0.77,-0.866,0,0,3091,2881,0,0,0
"562",814,0.146038155801122,0.98,-0.168,0,0,7062,6852,0,0,0
"563",815,-0.400740338936837,1.27,1.604,0,0,15617,15407,0,0,0
"564",816,1.5662985266316,0.84,-1.023,0,0,2439,2229,0,0,0
"565",817,0.748483598515999,0.93,-0.473,0,0,5174,4964,0,0,0
"566",818,1.23985616662538,0.81,-1.207,0,0,1736,1526,0,0,0
"567",819,0.600704086654186,1.12,0.319,0,0,10166,9956,0,0,0
"568",820,0.439877685633385,1.16,0.438,0,0,10855,10645,0,0,0
"569",821,-0.0712984681312523,0.99,-0.181,0,0,6984,6774,0,0,0
"570",822,-1.75877228237995,0.98,-0.263,0,0,6458,6248,0,0,0
"571",823,0.378099968063945,1.41,1.381,0,0,15084,14874,0,0,0
"572",824,1.26329135261297,0.9,-0.462,0,0,5227,5017,0,0,0
"573",825,0.979617678595286,0.87,-0.587,0,0,4522,4312,0,0,0
"574",826,1.03669617293297,1.33,1.092,0,0,14108,13898,0,0,0
"575",827,0.908535960883308,0.29,-2.491,1,1,83,NA,1,1,1
"576",828,0.341009003293277,1.04,0.229,0,0,9604,9394,0,0,0
"577",829,0.660074233582341,1.1,0.721,0,0,12416,12206,0,0,0
"578",830,-0.239032238731661,1.32,0.972,0,0,13633,13423,0,0,0
"579",831,0.350766302673734,1.1,0.238,0,0,9685,9475,0,0,0
"580",832,0.603889640443261,1.32,0.972,0,0,13634,13424,0,0,0
"581",833,-0.90396851631515,0.72,-1.035,0,0,2382,2172,0,0,0
"582",834,-3.03139260499178,1.39,1.657,0,0,NA,NA,0,0,0
"583",835,0.574109088104393,1.36,1.2,0,0,14524,14314,0,0,0
"584",836,-0.714284743097971,1.39,1.325,0,0,14937,14727,0,0,0
"585",837,0.805268165337667,1,-0.1,0,0,7479,7269,0,0,0
"586",838,0.210586423558621,1,-0.1,0,0,7480,7270,0,0,0
"587",839,-1.07354813197072,1.42,1.431,0,0,15238,15028,0,0,0
"588",840,0.794206062956133,1.27,0.902,0,0,13319,13109,0,0,0
"589",841,0.786713848794802,1.06,0.233,0,0,9654,9444,0,0,0
"590",842,0.691227316671728,1,-0.026,0,0,7956,7746,0,0,0
"591",843,-0.0675554987852914,0.67,-1.292,0,0,1471,1261,0,0,0
"592",844,0.64614020158319,0.96,-0.427,0,0,5442,5232,0,0,0
"593",845,1.14170356716067,0.99,-0.181,0,0,6985,6775,0,0,0
"594",846,1.18071115578451,0.88,-0.73,0,0,3787,3577,0,0,0
"595",847,1.03552669162063,0.88,-0.544,0,0,4780,4570,0,0,0
"596",857,0.609089096342449,1,-0.069,0,0,7669,7459,0,0,0
"597",858,-0.53595750323046,0.52,-1.697,0.5,1,627,NA,0.5,0.5,1
"598",859,1.34038952840539,0.86,-0.563,0,0,4658,4448,0,0,0
"599",860,-2.54612534629743,0.82,-0.698,0,0,NA,NA,0,0,0
"600",861,-0.347652280771295,1.15,0.419,0,0,10761,10551,0,0,0
"601",862,-1.77934879708582,0.87,-0.547,0,0,4763,4553,0,0,0
"602",863,-0.536239153254213,1.5,1.675,0,0,15768,15558,0,0,0
"603",864,0.743528711781001,1.23,0.666,0,0,12148,11938,0,0,0
"604",865,0.274884740086486,1.21,0.652,0,0,12080,11870,0,0,0
"605",866,1.12187485768859,0.56,-1.64,0.5,0.5,713,510,0.5,0.5,0.5
"606",867,0.151222608674206,0.93,-0.304,0,0,6207,5997,0,0,0
"607",868,0.761789271169964,1.1,0.252,0,0,9792,9582,0,0,0
"608",869,0.365983470315615,1.07,0.138,0,0,9030,8820,0,0,0
"609",871,0.0720991407913898,1.05,0.088,0,0,8725,8515,0,0,0
"610",873,-0.678988094337071,1.6,1.907,0,0,16072,15862,0,0,0
"611",874,1.10731156281769,0.9,-0.429,0,0,5437,5227,0,0,0
"612",875,0.115853705523204,1.09,0.268,0,0,9894,9684,0,0,0
"613",881,0.988473317058737,0.72,-1.035,0,0,2383,2173,0,0,0
"614",883,-1.34385586409196,1.41,1.301,0,0,14857,14647,0,0,0
"615",885,-0.173733976798044,1.02,0.03,0,0,8353,8143,0,0,0
"616",886,-3.12239817175733,1.5,2.239,0,0,NA,NA,0,0,0
"617",887,0.627938307138218,0.89,-0.483,0,0,5126,4916,0,0,0
"618",889,2.05616653300728,0.64,-1.297,0,0,1454,1244,0,0,0
"619",890,-1.44033874014741,1.06,0.105,0,0,8854,8644,0,0,0
"620",891,-0.836789060351283,1.51,1.606,0,0,15624,15414,0,0,0
"621",892,1.51427634210532,0.95,-0.262,0,0,6466,6256,0,0,0
"622",894,-0.53595750323046,0.94,-0.296,0,0,6276,6066,0,0,0
"623",896,-0.482291901129106,1.36,1.106,0,0,14167,13957,0,0,0
"624",898,-0.90476970672367,1.47,1.473,0,0,15336,15126,0,0,0
"625",899,1.42602227733875,0.93,-0.329,0,0,6066,5856,0,0,0
"626",900,0.304184648920374,1.13,0.338,0,0,10319,10109,0,0,0
"627",901,0.798349669003589,1.36,1.106,0,0,14168,13958,0,0,0
"628",902,0.642284445228449,0.91,-0.396,0,0,5626,5416,0,0,0
"629",904,-0.508889314655985,0.41,-2.064,1,0.5,260,126,1,1,0.5
"630",905,0.256139460091167,1.03,0.005,0,0,8145,7935,0,0,0
"631",908,-2.70182421322739,0.94,-0.591,0,0,NA,NA,0,0,0
"632",909,-0.97591335883587,1.08,0.171,0,0,9281,9071,0,0,0
"633",910,-2.18901107309684,1.37,1.139,0,0,NA,NA,0,0,0
"634",911,-0.380299933124279,1.52,1.64,0,0,15680,15470,0,0,0
"635",912,-0.729170436476795,1.27,1.158,0,0,14381,14171,0,0,0
"636",913,-0.801885691077996,1.07,0.15,0,0,9126,8916,0,0,0
"637",914,-0.0643027170564579,1.2,0.842,0,0,13018,12808,0,0,0
"638",915,0.838292726569115,0.91,-0.466,0,0,5204,4994,0,0,0
"639",916,1.15888705739338,0.915,-0.552,0,0,4729,4519,0,0,0
"640",917,1.36344227223964,0.97,-0.195,0,0,6869,6659,0,0,0
"641",919,0.721588159507285,0.88,-0.601,0,0,4457,4247,0,0,0
"642",920,1.76768764925764,0.49,-3.163,1,1,8,NA,1,1,1
"643",921,1.35418354482833,0.69,-1.458,0,0,1062,853,0.5,0,0.5
"644",922,-0.0211199702249227,1.06,0.233,0,0,9655,9445,0,0,0
"645",923,0.911910700667923,0.63,-1.728,0.5,0.5,585,388,0.5,0.5,0.5
"646",924,1.60842931600054,0.76,-1.512,0.5,0.5,943,735,0.5,0.5,0.5
"647",925,-0.314977069671174,0.72,-1.323,0,0,1382,1173,0.5,0,0
"648",926,1.77961317498675,0.58,-1.954,0.5,0.5,348,199,1,0.5,0.5
"649",928,-0.584524428701059,1.21,1.622,0,0,15651,15441,0,0,0
"650",929,1.15768493647675,0.71,-1.368,0,0,1276,1067,0.5,0,0
"651",930,-1.32140173112997,1.23,0.967,0,0,13608,13398,0,0,0
"652",931,0.515439942601052,0.96,-0.141,0,0,7266,7056,0,0,0
"653",932,-0.737178861450757,1.03,0.014,0,0,8234,8024,0,0,0
"654",933,0.500274688499221,1.03,0.147,0,0,9098,8888,0,0,0
"655",939,-0.638163881248302,1.28,1.205,0,0,14543,14333,0,0,0
"656",940,-0.0432289584863895,1.21,0.887,0,0,13256,13046,0,0,0
"657",941,-0.498842177965148,1.16,0.659,0,0,12124,11914,0,0,0
"658",942,-1.44626476593032,1.27,1.159,0,0,14390,14180,0,0,0
"659",943,-1.31565138048465,1.2,0.859,0,0,13094,12884,0,0,0
"660",944,0.0433339643827338,1.02,0.022,0,0,8315,8105,0,0,0
"661",945,-0.314977069671174,1.37,1.609,0,0,15633,15423,0,0,0
"662",946,-1.12929256486899,0.61,-1.408,0,0,1179,970,0.5,0,0.5
"663",947,-0.929486455565771,0.84,-1.41,0,0,1165,956,0.5,0,0.5
"664",948,1.07232626389577,0.79,-1.007,0,0,2489,2279,0,0,0
"665",949,0.847441786239979,0.73,-1.099,0,0,2145,1935,0,0,0
"666",950,1.16280635688442,1,-0.25,0,0,6545,6335,0,0,0
"667",951,-0.649291768442754,1.56,1.773,0,0,15915,15705,0,0,0
"668",952,0.58487212870693,1.23,0.761,0,0,12629,12419,0,0,0
"669",953,-0.697744552108159,0.9,-0.462,0,0,5228,5018,0,0,0
"670",954,-1.17003075006445,1.16,0.455,0,0,10954,10744,0,0,0
"671",955,-1.08953611887154,0.7,-1.103,0,0,2122,1912,0,0,0
"672",956,1.47622569977262,0.54,-1.762,0.5,0.5,539,347,0.5,0.5,0.5
"673",957,-1.42907299777565,1.17,0.514,0,0,11317,11107,0,0,0
"674",958,-0.206881019244895,1.23,0.984,0,0,13691,13481,0,0,0
"675",959,1.67333085467552,0.78,-1.07,0,0,2243,2033,0,0,0
"676",960,0.38140510779981,0.94,-0.33,0,0,6052,5842,0,0,0
"677",961,0.819096424134619,0.84,-1.41,0,0,1166,957,0.5,0,0.5
"678",962,0.545336381946312,1,-0.099,0,0,7489,7279,0,0,0
"679",963,-0.939927869602237,1.18,0.505,0,0,11242,11032,0,0,0
"680",965,-1.36051167035256,1.12,0.885,0,0,13227,13017,0,0,0
"681",966,0.510365402616489,1.2,0.572,0,0,11650,11440,0,0,0
"682",967,0.102224034919968,0.9,-0.429,0,0,5438,5228,0,0,0
"683",968,0.00951002902210455,1,-0.096,0,0,7522,7312,0,0,0
"684",969,0.331619309604985,0.83,-0.827,0,0,3302,3092,0,0,0
"685",970,0.942835265341484,1.04,0.113,0,0,8896,8686,0,0,0
"686",971,1.32610406747354,0.89,-0.556,0,0,4698,4488,0,0,0
"687",972,1.1690251101567,0.78,-0.976,0,0,2614,2404,0,0,0
"688",973,0.237780936533493,0.84,-0.717,0,0,3846,3636,0,0,0
"689",974,-0.426019106783131,0.94,-0.285,0,0,6329,6119,0,0,0
"690",975,1.03324464874973,0.99,-0.181,0,0,6986,6776,0,0,0
"691",976,1.88922444798373,0.77,-1.377,0,0,1263,1054,0.5,0,0
"692",977,0.754599119994126,1.04,0.229,0,0,9605,9395,0,0,0
"693",978,-1.70058348876663,0.5,-1.78,0.5,0.5,521,333,0.5,0.5,0.5
"694",983,0.939819489027072,0.96,-0.29,0,0,6307,6097,0,0,0
"695",984,-2.04133684449905,1.11,0.627,0,0,NA,NA,0,0,0
"696",987,1.0767795421704,0.89,-0.423,0,0,5483,5273,0,0,0
"697",988,-4.92395962867702,0.63,-3.132,0,0,NA,NA,0,0,0
"698",989,-0.136239853819355,0.76,-0.982,0,0,2583,2373,0,0,0
"699",990,-2.27659124975559,0.94,-0.591,0,0,NA,NA,0,0,0
"700",991,-0.194701229578831,1.36,1.106,0,0,14169,13959,0,0,0
"701",993,1.02013207813402,0.71,-1.285,0,0,1486,1276,0,0,0
"702",994,-0.435325129136203,1.12,0.543,0,0,11477,11267,0,0,0
"703",995,0.245703464431191,0.96,-0.17,0,0,7051,6841,0,0,0
"704",996,-1.76931131137253,1.15,0.405,0,0,10659,10449,0,0,0
"705",997,-0.187628757379354,0.92,-0.349,0,0,5926,5716,0,0,0
"706",998,1.50711327172622,0.55,-1.597,0.5,0.5,796,589,0.5,0.5,0.5
"707",999,-0.396068868514376,1.2,1.54,0,0,15484,15274,0,0,0
"708",1000,0.390342498104032,1.04,0.229,0,0,9606,9396,0,0,0
"709",1001,0.46846380260051,1.24,0.705,0,0,12363,12153,0,0,0
"710",1002,1.03324464874973,1.06,0.393,0,0,10603,10393,0,0,0
"711",1003,1.04440081361058,0.79,-1.82,0.5,0.5,487,307,0.5,0.5,0.5
"712",1004,0.72811345045982,1.01,-0.017,0,0,8043,7833,0,0,0
"713",1005,-0.249380601012711,1.14,1.049,0,0,13921,13711,0,0,0
"714",1006,-0.0712984681312523,1.17,1.295,0,0,14830,14620,0,0,0
"715",1007,0.237922581146559,1.17,1.295,0,0,14831,14621,0,0,0
"716",1008,-0.00896442134783247,1.05,0.311,0,0,10138,9928,0,0,0
"717",1009,-1.11226352407928,1.08,0.557,0,0,11568,11358,0,0,0
"718",1010,-0.895133300178642,1.16,1.213,0,0,14567,14357,0,0,0
"719",1012,-0.272983382210615,1.09,0.639,0,0,12007,11797,0,0,0
"720",1013,-0.203117121818081,1.12,0.885,0,0,13228,13018,0,0,0
"721",1014,-0.421769748323832,1.12,0.885,0,0,13229,13019,0,0,0
"722",1015,1.26827799556326,0.83,-0.805,0,0,3379,3169,0,0,0
"723",1016,0.515425681374088,1.01,-0.017,0,0,8044,7834,0,0,0
"724",1017,-0.161655593776787,1.03,0.138,0,0,9031,8821,0,0,0
"725",1018,0.579178731808237,1.01,0.015,0,0,8253,8043,0,0,0
