Column1,GeneSymbol,Cutoff
469,GMFG,0
19760,GMFG,0
1896,GMIP,0
11804,GMIP,0
8121,GML,0
11600,GMNN,0
517,GMPPA,0
8798,GMPPA,0
8797,GMPPB,0
8122,GMPR,0
1498,GMPR2,0
11805,GMPR2,0
280,GMPS,0
18783,GMPS,0
8123,GNA11,0
8124,GNA12,0
883,GNA13,0
2683,GNA13,0
19842,GNA14,0
8125,GNA15,0
8127,GNAI1,0
1447,GNAI2,0
8128,GNAI2,0
524,GNAI3,0
8129,GNAI3,0
8130,GNAL,0
8131,GNAO1,0
8132,GNAQ,0
8133,GNAS,0
8134,GNAT1,0
8136,GNAT2,0
8137,GNAZ,0
1509,GNB1,0
8138,GNB1,0
12562,GNB1L,0
1554,GNB2,0
8139,GNB2,0
653,GNB2L1,0
2430,GNB2L1,0
8140,GNB3,0
1767,GNB4,0
14565,GNB4,0
2689,GNB5,0
2095,GNE,0
8146,GNG10,0
8147,GNG11,0
13567,GNG12,0
12125,GNG13,0
12429,GNG2,0
8141,GNG3,0
8142,GNG4,0
412,GNG5,0
8143,GNG5,0
8144,GNG7,0
19655,GNG8,0
8148,GNGT1,0
8149,GNGT2,0
8150,GNL1,0
8772,GNL2,0
7733,GNL3,0
12545,GNL3L,0
2596,GNLY,0
8013,GNMT,0
18091,GNPAT,0
429,GNPDA1,0
2081,GNPDA1,0
4155,GNPDA2,0
15360,GNPNAT1,0
16712,GNPTAB,0
18165,GNPTG,0
8151,GNRH1,0
8152,GNRH2,0
8153,GNRHR,0
559,GNS,0
8154,GNS,0
8157,GOLGA1,0
8158,GOLGA2,0
13263,GOLGA2P5,0
8159,GOLGA3,0
8160,GOLGA4,0
20138,GOLGA5,0
9404,GOLGA6A,0
13521,GOLGA6B,0
10905,GOLGA6L9,0
11670,GOLGA7,0
10528,GOLGA7B,0
6492,GOLGA8A,0
10902,GOLGA8B,0
10297,GOLGA8EP,0
8286,GOLGA8G,0
8161,GOLGB1,0
8074,GOLIM4,0
11793,GOLM1,0
15032,GOLPH3,0
13014,GOLPH3L,0
3957,GOLT1A,0
11586,GOLT1B,0
12702,GON4L,0
13970,GOPC,0
19381,GORAB,0
15281,GORASP1,0
7535,GORASP2,0
19751,GOSR1,0
19792,GOSR2,0
296,GOT1,0
8162,GOT1,0
4277,GOT1L1,0
1203,GOT2,0
8163,GOT2,0
8170,GP1BA,0
8171,GP2,0
8172,GP5,0
11736,GP6,0
8173,GP9,0
2278,GPA33,0
18701,GPAA1,0
13190,GPALPP1,0
14282,GPAM,0
16728,GPANK1,0
4836,GPAT2,0
12912,GPATCH1,0
7154,GPATCH11,0
12921,GPATCH2,0
13329,GPATCH2L,0
14967,GPATCH3,0
12713,GPATCH4,0
6586,GPATCH8,0
4864,GPBAR1,0
15440,GPBP1,0
14649,GPBP1L1,0
8174,GPC1,0
6233,GPC2,0
8001,GPC3,0
6287,GPC4,0
6313,GPC5,0
2146,GPC6,0
13686,GPCPD1,0
8175,GPD1,0
1653,GPD1L,0
6620,GPD1L,0
190,GPD2,0.5
8176,GPD2,0
8426,GPER1,0
5414,GPHA2,0
3713,GPHB5,0
2298,GPHN,0
1443,GPI,0
8177,GPI,0
9237,GPIHBP1,0
8018,GPKOW,0
8178,GPLD1,0
8180,GPM6A,0
8184,GPM6B,0
3242,GPN1,0
12606,GPN2,0
11717,GPN3,0
1202,GPNMB,0
2482,GPNMB,0
8185,GPR1,0
17695,GPR101,0
378,GPR107,0
14317,GPR107,0
13844,GPR108,0
7832,GPR110,0
6265,GPR111,0
4345,GPR112,0
5301,GPR113,0
6183,GPR114,0
6196,GPR115,0
6197,GPR116,0
4360,GPR119,0
8261,GPR12,0
18094,GPR123,0
7504,GPR124,0
5335,GPR125,0
14041,GPR126,0
18310,GPR128,0
8804,GPR132,0
8247,GPR133,0
15253,GPR135,0
13789,GPR137,0
16056,GPR137B,0
3768,GPR139,0
9628,GPR141,0
9593,GPR142,0
11333,GPR143,0
9522,GPR144,0
3406,GPR146,0
9470,GPR148,0
9476,GPR149,0
8288,GPR15,0
4199,GPR151,0
10274,GPR152,0
10059,GPR153,0
4876,GPR155,0
5319,GPR156,0
17144,GPR157,0
14164,GPR158,0
7885,GPR160,0
6835,GPR161,0
8019,GPR162,0
8305,GPR17,0
8786,GPR171,0
12426,GPR173,0
18188,GPR174,0
3152,GPR176,0
10911,GPR179,0
8322,GPR18,0
5158,GPR180,0
3236,GPR182,0
5586,GPR183,0
8334,GPR19,0
8342,GPR20,0
8365,GPR21,0
8379,GPR22,0
8402,GPR26,0
8191,GPR3,0
8435,GPR31,0
8449,GPR32,0
8474,GPR34,0
8486,GPR35,0
8500,GPR37,0
19454,GPR37L1,0
8517,GPR39,0
8195,GPR4,0
8532,GPR42,0
3162,GPR45,0
19401,GPR50,0
19465,GPR52,0
19461,GPR55,0
19459,GPR56,0
8204,GPR6,0
17803,GPR61,0
3566,GPR62,0
17426,GPR63,0
2208,GPR64,0
18264,GPR65,0
17397,GPR68,0
2881,GPR75,0
8008,GPR78,0
8003,GPR82,0
2838,GPR83,0
12343,GPR84,0
12427,GPR85,0
12347,GPR87,0
12393,GPR88,0
11930,GPR89B,0
6258,GPR97,0
17875,GPR98,0
19944,GPRASP1,0
3379,GPRASP2,0
19055,GPRC5A,0
12089,GPRC5B,0
13523,GPRC5C,0
13214,GPRC5D,0
6261,GPRC6A,0
3338,GPRIN1,0
19927,GPRIN2,0
8455,GPRIN3,0
8546,GPS1,0
8547,GPS2,0
7591,GPSM1,0
8778,GPSM2,0
14989,GPSM3,0
8548,GPT,0
18241,GPT2,0
1386,GPX1,0
8549,GPX1,0
8550,GPX2,0
8551,GPX3,0
818,GPX4,0
8552,GPX4,0
8554,GPX5,0
7316,GPX6,0
8555,GPX7,0
11340,GPX8,0
14269,GRAMD1A,0
14140,GRAMD1B,0
12632,GRAMD1C,0
5683,GRAMD2,0
15617,GRAMD3,0
6602,GRAMD4,0
2739,GRAP,0
19611,GRAP2,0
5149,GRASP,0
8558,GRB10,0
8559,GRB14,0
504,GRB2,0
8556,GRB2,0
8557,GRB7,0
19896,GREB1,0
7798,GREM1,0
15178,GREM2,0
8756,GRHL1,0
17106,GRHL2,0
14352,GRHL3,0
556,GRHPR,0
19586,GRHPR,0
8561,GRIA1,0
8562,GRIA2,0
8563,GRIA3,0
8564,GRIA4,0
8565,GRID1,0
8566,GRID2,0
8583,GRIK1,0
8592,GRIK2,0
8602,GRIK3,0
8611,GRIK4,0
8612,GRIK5,0
8614,GRIN1,0
8616,GRIN2A,0
8618,GRIN2B,0
8619,GRIN2C,0
8622,GRIN2D,0
3487,GRIN3A,0
3488,GRIN3B,0
8626,GRINA,0
6830,GRIP1,0
17364,GRIP2,0
2013,GRIPAP1,0
13794,GRIPAP1,0
14639,GRK1,0
8537,GRK4,0
8541,GRK5,0
8543,GRK6,0
4128,GRK7,0
8662,GRM1,0
8671,GRM2,0
8679,GRM3,0
8680,GRM4,0
8681,GRM5,0
8682,GRM6,0
8683,GRM7,0
8684,GRM8,0
295,GRN,0
8575,GRN,0
8689,GRP,0
1994,GRPEL1,0
17245,GRPEL1,0
4194,GRPEL2,0
8691,GRPR,0
8692,GRSF1,0
16944,GRTP1,0
17770,GRWD1,0
10184,GRXCR1,0
15148,GRXCR2,0
12388,GSAP,0
4558,GSC,0
8323,GSDMA,0
13515,GSDMB,0
13657,GSDMC,0
16960,GSDMD,0
6646,GSE1,0
17652,GSG1,0
4608,GSG1L,0
17830,GSG2,0
8694,GSK3A,0
8695,GSK3B,0
11971,GSKIP,0
888,GSN,0
8696,GSN,0
1807,GSPT1,0
8697,GSPT1,0
7016,GSPT2,0
1885,GSR,0
8698,GSR,0
1897,GSS,0
8699,GSS,0
8700,GSTA1,0
8701,GSTA2,0
8702,GSTA3,0
8703,GSTA4,0
6194,GSTA5,0
16972,GSTCD,0
1007,GSTK1,0
9806,GSTK1,0
8704,GSTM1,0
8705,GSTM2,0
8706,GSTM3,0
8707,GSTM5,0
1052,GSTO1,0
19677,GSTO1,0
3599,GSTO2,0
1137,GSTP1,0
8708,GSTP1,0
8709,GSTT1,0
8710,GSTT2,0
15542,GSTT2B,0
8711,GSTZ1,0
6045,GSX1,0
5427,GSX2,0
16896,GTDC1,0
8713,GTF2A1,0
2967,GTF2A1L,0
8714,GTF2A2,0
8715,GTF2B,0
8716,GTF2E1,0
8717,GTF2E2,0
8718,GTF2F1,0
8719,GTF2F2,0
8720,GTF2H1,0
8721,GTF2H2,0
16236,GTF2H2C_2,0
8722,GTF2H3,0
8723,GTF2H4,0
10591,GTF2H5,0
270,GTF2I,0
8724,GTF2I,0
19790,GTF2IRD1,0
17937,GTF2IRD2,0
10201,GTF2IRD2B,0
8725,GTF3A,0
8727,GTF3C1,0
8728,GTF3C2,0
19518,GTF3C3,0
19516,GTF3C4,0
19515,GTF3C5,0
3161,GTF3C6,0
19787,GTPBP1,0
18576,GTPBP10,0
12595,GTPBP2,0
18240,GTPBP3,0
6936,GTPBP4,0
17570,GTPBP6,0
8637,GTPBP8,0
11961,GTSE1,0
3669,GTSF1,0
4785,GTSF1L,0
8738,GUCA1A,0
8743,GUCA1B,0
19837,GUCA1C,0
8747,GUCA2A,0
8752,GUCA2B,0
17714,GUCD1,0
8735,GUCY1A2,0
8753,GUCY1A3,0
8754,GUCY1B3,0
8755,GUCY2C,0
8861,GUCY2D,0
10275,GUCY2EP,0
8763,GUCY2F,0
14693,GUF1,0
8764,GUK1,0
11925,GULP1,0
1919,GUSB,0
8779,GUSB,0
115,GXYLT1,0.5
16177,GXYLT2,0
1368,GYG1,0
8792,GYG1,0
18852,GYG2,0
3627,GYLTL1B,0
8802,GYPA,0
8808,GYPB,0
8819,GYPC,0
8829,GYPE,0
8837,GYS1,0
8842,GYS2,0
15201,GZF1,0
8866,GZMA,0
8871,GZMB,0
8850,GZMH,0
8872,GZMK,0
8873,GZMM,0
1658,H1F0,0
8874,H1F0,0
9391,H1FNT,0
4141,H1FOO,0
928,H1FX,0
18888,H1FX,0
11179,H2AFB1,0
11178,H2AFB2,0
17768,H2AFB3,0
13418,H2AFJ,0
19656,H2AFV,0
1619,H2AFX,0
8885,H2AFX,0
1441,H2AFY,0
19778,H2AFY,0
13213,H2AFY2,0
860,H2AFZ,0
8886,H2AFZ,0
5110,H2BFWT,0
99,H3F3A,0.5
8890,H3F3A,0
8891,H3F3B,0
10894,H3F3C,0
1736,H6PD,0
19785,H6PD,0
6876,HAAO,0
8893,HABP2,0
6435,HABP4,0
14178,HACE1,0
7581,HACL1,0
2016,HADH,0
8898,HADH,0
1188,HADHA,0
8896,HADHA,0
829,HADHB,0
8897,HADHB,0
522,HAGH,0
8895,HAGH,0
18002,HAGHL,0
8899,HAL,0
14346,HAMP,0
19650,HAND1,0
19693,HAND2,0
12439,HAO1,0
11713,HAO2,0
18959,HAP1,0
4373,HAPLN1,0
14673,HAPLN2,0
4585,HAPLN3,0
10578,HAPLN4,0
8232,HARBI1,0
1858,HARS,0
8900,HARS,0
6840,HARS2,0
8901,HAS1,0
8902,HAS2,0
423,HAT1,0
18444,HAT1,0
3392,HAUS1,0
12953,HAUS2,0
16772,HAUS3,0
12770,HAUS4,0
12656,HAUS6,0
13243,HAUS7,0
19521,HAUS8,0
7854,HAVCR1,0
18304,HAVCR2,0
2481,HAX1,0
390,HBA1,0
4,HBB,1
8904,HBB,0
8905,HBD,0
8906,HBE1,0
5556,HBEGF,0
8907,HBG1,0
8908,HBG2,0
8903,HBM,0
7873,HBP1,0
8909,HBQ1,0
2749,HBS1L,0
8910,HBZ,0
8004,HCAR1,0
9244,HCAR2,0
18793,HCAR3,0
8911,HCCS,0
8913,HCFC1,0
12823,HCFC1R1,0
8789,HCFC2,0
7137,HCG27,0
2311,HCG9,0
187,HCK,0.5
8914,HCK,0
870,HCLS1,0
8915,HCLS1,0
9581,HCN1,0
14724,HCN2,0
14270,HCN3,0
2096,HCN4,0
2817,HCP5,0
8917,HCRT,0
8918,HCRTR1,0
8919,HCRTR2,0
2822,HCST,0
29,hctB,1
613,HDAC1,0
8921,HDAC1,0
17835,HDAC10,0
17039,HDAC11,0
877,HDAC2,0
8922,HDAC2,0
18791,HDAC3,0
19963,HDAC4,0
2088,HDAC5,0
2087,HDAC6,0
11999,HDAC7,0
13510,HDAC8,0
19941,HDAC9,0
8923,HDC,0
11580,HDDC2,0
9838,HDDC3,0
1237,HDGF,0
8924,HDGF,0
4980,HDGFL1,0
18246,HDGFRP2,0
11512,HDGFRP3,0
17571,HDHD1,0
1969,HDHD2,0
17881,HDHD2,0
17555,HDHD3,0
352,HDLBP,0
8925,HDLBP,0
4343,HDX,0
12940,HEATR1,0
12759,HEATR2,0
12861,HEATR3,0
10429,HEATR4,0
12499,HEATR5B,0
14960,HEATR6,0
7298,HEATR9,0
496,HEBP1,0
11538,HEBP1,0
800,HEBP2,0
6960,HEBP2,0
12081,HECA,0
7383,HECTD1,0
4485,HECTD2,0
16849,HECTD3,0
8255,HECTD4,0
6538,HECW1,0
14168,HECW2,0
19447,HELB,0
8927,HELLS,0
3281,HELQ,0
10347,HELT,0
20120,HELZ,0
18514,HELZ2,0
13172,HEMGN,0
11897,HEMK1,0
3294,HENMT1,0
6142,HEPACAM,0
7135,HEPACAM2,0
20039,HEPH,0
15084,HEPN1,0
18865,HERC1,0
18864,HERC2,0
8285,HERC2P3,0
18862,HERC3,0
7594,HERC4,0
11723,HERC5,0
12844,HERC6,0
19918,HERPUD1,0
15113,HERPUD2,0
9137,HES1,0
12580,HES2,0
10317,HES3,0
14342,HES4,0
10130,HES5,0
13209,HES6,0
18210,HES7,0
18771,HESX1,0
345,HEXA,0
8929,HEXA,0
349,HEXB,0
8930,HEXB,0
8307,HEXDC,0
2628,HEXIM1,0
3794,HEXIM2,0
6853,HEY1,0
6874,HEY2,0
7765,HEYL,0
8932,HFE,0
4740,HFE2,0
5273,HFM1,0
8936,HGD,0
8945,HGF,0
8948,HGFAC,0
11756,HGH1,0
830,HGS,0
19226,HGS,0
13385,HHAT,0
14130,HHATL,0
8963,HHEX,0
15187,HHIP,0
18097,HHIPL1,0
16969,HHIPL2,0
3064,HHLA2,0
3063,HHLA3,0
15269,HIAT1,0
18192,HIATL1,0
903,HIBADH,0
3031,HIBADH,0
725,HIBCH,0
7702,HIBCH,0
8965,HIC1,0
6576,HIC2,0
8301,HID1,0
8966,HIF1A,0
13323,HIF1AN,0
15163,HIF3A,0
7527,HIGD1A,0
12115,HIGD1B,0
5613,HIGD2A,0
8795,HILPDA,0
7524,HINFP,0
1273,HINT1,0
8969,HINT1,0
1400,HINT2,0
18222,HINT2,0
8967,HIP1,0
18998,HIP1R,0
5909,HIPK1,0
8606,HIPK2,0
2176,HIPK3,0
4684,HIPK4,0
16214,HIRA,0
18268,HIRIP3,0
8892,HIST1H1A,0
1663,HIST1H1B,0
8880,HIST1H1B,0
1866,HIST1H1C,0
8875,HIST1H1C,0
1428,HIST1H1D,0
8878,HIST1H1D,0
140,HIST1H1E,0.5
8879,HIST1H1E,0
8882,HIST1H1T,0
6217,HIST1H2AA,0
17633,HIST1H2AB,0
651,HIST1H2AC,0
17632,HIST1H2AC,0
8884,HIST1H2AD,0
8883,HIST1H2AE,0
18886,HIST1H2AG,0
18447,HIST1H2AH,0
17627,HIST1H2AI,0
17630,HIST1H2AJ,0
17629,HIST1H2AK,0
17631,HIST1H2AL,0
17634,HIST1H2AM,0
238,HIST1H2BA,0.5
7243,HIST1H2BA,0
8888,HIST1H2BB,0
17667,HIST1H2BC,0
8887,HIST1H2BD,0
17646,HIST1H2BF,0
17637,HIST1H2BG,0
17657,HIST1H2BH,0
17661,HIST1H2BI,0
18887,HIST1H2BJ,0
18448,HIST1H2BK,0
17640,HIST1H2BL,0
17645,HIST1H2BM,0
1075,HIST1H2BN,0
17642,HIST1H2BN,0
17672,HIST1H2BO,0
1870,HIST1H3A,0
17679,HIST1H3A,0
17700,HIST1H3B,0
17681,HIST1H3C,0
17680,HIST1H3D,0
17682,HIST1H3E,0
18885,HIST1H3F,0
17694,HIST1H3G,0
17699,HIST1H3H,0
17685,HIST1H3I,0
17698,HIST1H3J,0
1563,HIST1H4A,0
17701,HIST1H4A,0
17735,HIST1H4B,0
17724,HIST1H4C,0
17711,HIST1H4D,0
17740,HIST1H4E,0
17717,HIST1H4F,0
17742,HIST1H4G,0
17730,HIST1H4H,0
17602,HIST1H4I,0
17719,HIST1H4J,0
17718,HIST1H4K,0
17741,HIST1H4L,0
17635,HIST2H2AA3,0
16146,HIST2H2AA4,0
1115,HIST2H2AB,0
9044,HIST2H2AB,0
17636,HIST2H2AC,0
17677,HIST2H2BE,0
10920,HIST2H2BF,0
9179,HIST2H3A,0
3908,HIST2H3C,0
17753,HIST2H4A,0
13192,HIST2H4B,0
19451,HIST3H2A,0
17598,HIST3H3,0
3674,HIST4H4,0
8970,HIVEP1,0
8972,HIVEP2,0
14538,HIVEP3,0
13165,HJURP,0
1626,HK1,0
8973,HK1,0
255,HK2,0.5
8974,HK2,0
1029,HK3,0
8977,HK3,0
17205,HKDC1,0
8376,HKR1,0
185,HLA-A,0.5
438,HLA-A,0
8979,HLA-A,0
200,HLA-B,0.5
1978,HLA-B,0
8980,HLA-B,0
8981,HLA-C,0
803,HLA-DMA,0
8982,HLA-DMA,0
1387,HLA-DMB,0
8983,HLA-DMB,0
8986,HLA-DOA,0
8987,HLA-DOB,0
565,HLA-DPA1,0
8988,HLA-DPA1,0
1306,HLA-DPB1,0
8989,HLA-DPB1,0
1462,HLA-DQA1,0
8990,HLA-DQA1,0
8991,HLA-DQA2,0
1432,HLA-DQB1,0
8992,HLA-DQB1,0
846,HLA-DRA,0
8994,HLA-DRA,0
998,HLA-DRB1,0
1032,HLA-DRB1,0
8995,HLA-DRB1,0
8996,HLA-DRB3,0
8997,HLA-DRB4,0
564,HLA-DRB5,0
8998,HLA-DRB5,0
9001,HLA-E,0
9002,HLA-F,0
9003,HLA-G,0
9006,HLCS,0
9000,HLF,0
15608,HLTF,0
9007,HLX,0
307,HM13,0
17432,HM13,0
16819,HMBOX1,0
709,HMBS,0
9008,HMBS,0
13855,HMCES,0
17802,HMCN1,0
2402,HMG20A,0
2401,HMG20B,0
646,HMGA1,0
9018,HMGA1,0
17375,HMGA2,0
1301,HMGB1,0
9009,HMGB1,0
2397,HMGB1P1,0
206,HMGB2,0.5
9010,HMGB2,0
9011,HMGB3,0
3939,HMGB4,0
1229,HMGCL,0
9014,HMGCL,0
12512,HMGCLL1,0
9015,HMGCR,0
249,HMGCS1,0.5
9016,HMGCS1,0
9017,HMGCS2,0
749,HMGN1,0
9012,HMGN1,0
235,HMGN2,0.5
9013,HMGN2,0
8276,HMGN2P46,0
657,HMGN3,0
19511,HMGN3,0
1272,HMGN4,0
2499,HMGN4,0
16758,HMGN5,0
2108,HMGXB4,0
1590,HMHA1,0
6901,HMHA1,0
14354,HMHB1,0
9020,HMMR,0
7,HMOX1,1
9021,HMOX1,0
1067,HMOX2,0
9022,HMOX2,0
12031,HMP19,0
9024,HMX1,0
9025,HMX2,0
11694,HN1,0
19118,HN1L,0
15922,HNF1A,0
15923,HNF1B,0
9030,HNF4A,0
9031,HNF4G,0
1786,HNMT,0
9033,HNMT,0
1936,HNRNPA0,0
2893,HNRNPA0,0
1623,HNRNPA1,0
9046,HNRNPA1,0
4554,HNRNPA1L2,0
1791,HNRNPA2B1,0
9048,HNRNPA2B1,0
1275,HNRNPA3,0
6161,HNRNPA3,0
694,HNRNPAB,0
9049,HNRNPAB,0
1951,HNRNPC,0
9050,HNRNPC,0
9432,HNRNPCL1,0
1617,HNRNPD,0
9051,HNRNPD,0
1259,HNRNPDL,0
20168,HNRNPDL,0
1780,HNRNPF,0
9052,HNRNPF,0
1707,HNRNPH1,0
9053,HNRNPH1,0
1040,HNRNPH2,0
9054,HNRNPH2,0
1421,HNRNPH3,0
9055,HNRNPH3,0
1793,HNRNPK,0
9057,HNRNPK,0
1056,HNRNPL,0
9058,HNRNPL,0
19462,HNRNPLL,0
1808,HNRNPM,0
11107,HNRNPM,0
1490,HNRNPR,0
2290,HNRNPR,0
1346,HNRNPU,0
9061,HNRNPU,0
1445,HNRNPUL1,0
3022,HNRNPUL1,0
923,HNRNPUL2,0
6176,HNRNPUL2,0
3200,HOGA1,0
19687,HOMER1,0
19686,HOMER2,0
19685,HOMER3,0
14230,HOMEZ,0
11862,HOOK1,0
8787,HOOK2,0
18083,HOOK3,0
18141,HOPX,0
17890,HORMAD1,0
4810,HORMAD2,0
9064,HOXA1,0
9074,HOXA10,0
9075,HOXA11,0
9077,HOXA13,0
9065,HOXA2,0
9068,HOXA3,0
9069,HOXA4,0
9070,HOXA5,0
9071,HOXA6,0
9072,HOXA7,0
9073,HOXA9,0
9079,HOXB1,0
2508,HOXB13,0
9080,HOXB2,0
9081,HOXB3,0
9082,HOXB4,0
9083,HOXB5,0
9084,HOXB6,0
9085,HOXB7,0
9086,HOXB8,0
9087,HOXB9,0
9094,HOXC10,0
9095,HOXC11,0
9096,HOXC12,0
9097,HOXC13,0
9089,HOXC4,0
9090,HOXC5,0
9091,HOXC6,0
9092,HOXC8,0
9093,HOXC9,0
9099,HOXD1,0
9104,HOXD10,0
9105,HOXD11,0
9106,HOXD12,0
9107,HOXD13,0
9100,HOXD3,0
9101,HOXD4,0
9102,HOXD8,0
9103,HOXD9,0
9109,HP,0
1098,HP1BP3,0
11510,HP1BP3,0
9076,HPCA,0
315,HPCAL1,0
9110,HPCAL1,0
11916,HPCAL4,0
9111,HPD,0
18294,HPDL,0
9112,HPGD,0
8060,HPGDS,0
9113,HPN,0
9115,HPR,0
1454,HPRT1,0
9116,HPRT1,0
9117,HPS1,0
18076,HPS3,0
18899,HPS4,0
3140,HPS5,0
16970,HPS6,0
2809,HPSE,0
14683,HPSE2,0
9119,HPX,0
13456,HR,0
9122,HRAS,0
13962,HRASLS,0
12817,HRASLS2,0
3533,HRASLS5,0
9130,HRC,0
15285,HRCT1,0
9131,HRG,0
9128,HRH1,0
9132,HRH2,0
3167,HRH3,0
14560,HRH4,0
18706,HRK,0
10143,HRNR,0
2302,HRSP12,0
15161,HS1BP3,0
19864,HS2ST1,0
20143,HS3ST1,0
20142,HS3ST2,0
20141,HS3ST3A1,0
20140,HS3ST3B1,0
20139,HS3ST4,0
6260,HS3ST5,0
15291,HS3ST6,0
19595,HS6ST1,0
18979,HS6ST2,0
7818,HS6ST3,0
373,HSBP1,0
9138,HSBP1,0
4808,HSCB,0
237,HSD11B1,0.5
9142,HSD11B1,0
9848,HSD11B1L,0
9143,HSD11B2,0
9144,HSD17B1,0
1399,HSD17B10,0
8894,HSD17B10,0
633,HSD17B11,0
11706,HSD17B11,0
681,HSD17B12,0
11686,HSD17B12,0
9493,HSD17B13,0
11707,HSD17B14,0
9146,HSD17B2,0
9145,HSD17B3,0
1021,HSD17B4,0
9147,HSD17B4,0
18607,HSD17B6,0
11939,HSD17B7,0
16741,HSD17B8,0
9139,HSD3B1,0
9140,HSD3B2,0
17243,HSD3B7,0
17745,HSDL1,0
18001,HSDL2,0
9148,HSF1,0
9149,HSF2,0
3001,HSF2BP,0
9150,HSF4,0
3779,HSF5,0
18637,HSFY1,0
5116,HSFY2,0
18370,HSH2D,0
1154,HSP90AA1,0
9168,HSP90AA1,0
606,HSP90AB1,0
9170,HSP90AB1,0
1147,HSP90B1,0
16122,HSP90B1,0
7455,HSPA12A,0
3502,HSPA12B,0
15806,HSPA13,0
11716,HSPA14,0
1883,HSPA1A,0
9155,HSPA1A,0
9156,HSPA1B,0
9157,HSPA1L,0
9158,HSPA2,0
1304,HSPA4,0
9159,HSPA4,0
6345,HSPA4L,0
1606,HSPA5,0
9160,HSPA5,0
9162,HSPA6,0
700,HSPA8,0
9163,HSPA8,0
1326,HSPA9,0
9164,HSPA9,0
363,HSPB1,0
9165,HSPB1,0
12067,HSPB11,0
9166,HSPB2,0
18927,HSPB3,0
3882,HSPB6,0
7966,HSPB7,0
7732,HSPB8,0
19626,HSPB9,0
16856,HSPBAP1,0
6992,HSPBP1,0
1423,HSPD1,0
9171,HSPD1,0
1576,HSPE1,0
9173,HSPE1,0
9176,HSPG2,0
1241,HSPH1,0
2783,HSPH1,0
986,HTATIP2,0
2571,HTATIP2,0
8077,HTATSF1,0
9183,HTN1,0
9184,HTN3,0
9186,HTR1A,0
9187,HTR1B,0
9188,HTR1D,0
9189,HTR1E,0
9190,HTR1F,0
9191,HTR2A,0
9192,HTR2B,0
9193,HTR2C,0
9194,HTR3A,0
19283,HTR3B,0
5412,HTR3C,0
5784,HTR3D,0
8431,HTR3E,0
9196,HTR4,0
9197,HTR5A,0
9198,HTR6,0
9199,HTR7,0
13730,HTRA1,0
8103,HTRA2,0
19616,HTRA3,0
5866,HTRA4,0
8920,HTT,0
8937,HUNK,0
9200,HUS1,0
4232,HUS1B,0
2028,HUWE1,0
2139,HUWE1,0
354,HVCN1,0
18063,HVCN1,0
9203,HYAL1,0
18665,HYAL2,0
17761,HYAL3,0
6928,HYAL4,0
12637,HYDIN,0
17540,HYI,0
3741,HYKK,0
6089,HYLS1,0
1568,HYOU1,0
2547,HYOU1,0
7329,HYPK,0
514,IAH1,0
8420,IAH1,0
9204,IAPP,0
2042,IARS,0
9205,IARS,0
820,IARS2,0
13355,IARS2,0
5757,IBA57,0
9230,IBSP,0
7529,IBTK,0
9231,ICA1,0
4055,ICA1L,0
24,ICAM1,1
9232,ICAM1,0
9242,ICAM2,0
9245,ICAM3,0
9250,ICAM4,0
16034,ICAM5,0
16857,ICE2,0
6370,ICK,0
6854,ICMT,0
8761,ICOS,0
6739,ICOSLG,0
9309,ICT1,0
9312,ID1,0
9317,ID2,0
9322,ID3,0
9330,ID4,0
9393,IDE,0
717,IDH1,0
9396,IDH1,0
1384,IDH2,0
9398,IDH2,0
1755,IDH3A,0
9400,IDH3A,0
486,IDH3B,0
9402,IDH3B,0
1863,IDH3G,0
9405,IDH3G,0
132,IDI1,0.5
9408,IDI1,0
19274,IDI2,0
10702,IDNK,0
41,IDO1,1
9710,IDO1,0
9409,IDS,0
9412,IDUA,0
19812,IER2,0
18816,IER3,0
11669,IER3IP1,0
11790,IER5,0
10214,IER5L,0
1572,IFI16,0
9419,IFI16,0
9422,IFI27,0
3695,IFI27L1,0
17851,IFI27L2,0
1112,IFI30,0
2464,IFI30,0
2012,IFI35,0
9429,IFI35,0
2580,IFI44,0
2907,IFI44L,0
7156,IFI6,0
90,IFIH1,1
15068,IFIH1,0
43,IFIT1,1
9443,IFIT1,0
10882,IFIT1B,0
31,IFIT2,1
9442,IFIT2,0
42,IFIT3,1
9453,IFIT3,0
7048,IFIT5,0
18443,IFITM1,0
2600,IFITM2,0
2441,IFITM3,0
10071,IFITM5,0
9455,IFNA1,0
9471,IFNA10,0
9474,IFNA13,0
9477,IFNA14,0
9482,IFNA16,0
9488,IFNA17,0
9458,IFNA2,0
9490,IFNA21,0
9460,IFNA4,0
9463,IFNA5,0
9464,IFNA6,0
9466,IFNA7,0
9468,IFNA8,0
9494,IFNAR1,0
9496,IFNAR2,0
9498,IFNB1,0
9239,IFNE,0
9502,IFNG,0
9504,IFNGR1,0
9507,IFNGR2,0
13787,IFNK,0
8189,IFNL1,0
8187,IFNL2,0
8188,IFNL3,0
5260,IFNLR1,0
9519,IFNW1,0
9534,IFRD1,0
16593,IFRD2,0
13416,IFT122,0
19948,IFT140,0
7633,IFT172,0
19032,IFT20,0
15338,IFT22,0
2953,IFT27,0
3189,IFT43,0
13829,IFT46,0
11643,IFT52,0
12901,IFT57,0
17190,IFT74,0
14203,IFT80,0
8593,IFT81,0
17381,IFT88,0
9538,IGBP1,0
19768,IGDCC3,0
